__match__,__trace_baseline__,__trace_postTarget__,__trace_preTarget__,_dummy,_prepare,_run,acc,accuracy,attLum,auto_log,average_response_time,avg_rt,background,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct_response,count_about_this_template,count_block_loop,count_block_sequence,count_cue,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_log_cue,count_eyelink_log_mask,count_eyelink_log_target,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_fix_green,count_fix_red,count_fixdot,count_init,count_instructions,count_logger,count_mask,count_measure_pupil,count_practice_loop,count_reset_feedback,count_retention,count_target,count_trial_sequence,cue,cueside,cycles,description,dev,duration,eye_used,file,flush_keyboard,font_bold,font_family,font_italic,font_size,foreground,gazeDevPostTargetM,gazeDevPostTargetMax,gazeDevPostTargetStd,gazeDevPreTargetM,gazeDevPreTargetMax,gazeDevPreTargetStd,height,interval,item,keyboard_backend,lcol,log_msg,mode,mouse_backend,n_blink,note,offset,order,ori,outlier,practice,pupil_mean,pupil_median,rcol,repeat,repeat_cycle,reset_variables,response,response_time,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,sdx,skip,start,start_response_interval,subject_nr,subject_parity,synth_backend,time_about_this_template,time_block_loop,time_block_sequence,time_cue,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_log_cue,time_eyelink_log_mask,time_eyelink_log_target,time_eyelink_start_recording,time_eyelink_stop_recording,time_fix_green,time_fix_red,time_fixdot,time_init,time_logger,time_mask,time_measure_pupil,time_practice_loop,time_reset_feedback,time_retention,time_target,time_trial_sequence,timeout,title,tracker_attached,trialId,width,xdist,xpos,xtarget,ypos,zrt
0.0,traces/exp1/SS01.asc-00044-baseline.npy,traces/exp1/SS01.asc-00044-postTarget.npy,traces/exp1/SS01.asc-00044-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,373.77499679,373.77499679,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,0.0,2.0,44.0,44.0,44.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,14.7568948467,65.9035099338,7.75139053806,3.02872950718,19.3035099338,7.80239454445,768.0,1834.87846764,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2521.03078518,2666.0,black,NA,0.0,NA,6.0,404.28909039,NA,NA,legacy,51.4,NA,experiment,None,0.0,even,legacy,NA,NA,NA,373546.847608,NA,NA,516.164183997,369503.811816,376956.936022,373537.10122,376031.972497,375927.76105,371814.070297,368849.787068,376456.919703,NA,372036.833055,NA,NA,376046.9601,NA,NA,NA,374056.867581,375936.890329,NA,NA,0045A,NA,44.0,1024.0,-320.0,NA,320.0,NA,0.39020169558
1.0,traces/exp1/SS01.asc-00046-baseline.npy,traces/exp1/SS01.asc-00046-postTarget.npy,traces/exp1/SS01.asc-00046-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,380.302091497,380.302091497,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,2.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,1.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,46.0,0.0,2.0,46.0,46.0,46.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-13.6700559123,-2.86664460622,5.95302911252,-10.7723613667,1.93335539378,5.63180138981,768.0,1754.7838052,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2488.72469551,2582.0,white,NA,0.0,NA,7.0,393.510699087,NA,NA,legacy,64.8,NA,experiment,None,0.0,even,legacy,NA,NA,NA,391587.20354,NA,NA,516.164183997,386891.533249,394907.408797,391577.439614,393992.337574,393886.156945,389852.171624,386227.367194,394407.264279,NA,390077.166954,NA,NA,394007.248489,NA,NA,NA,392097.209801,393897.253064,NA,NA,0045A,NA,46.0,1024.0,-320.0,NA,320.0,NA,0.286749889225
1.0,traces/exp1/SS01.asc-00047-baseline.npy,traces/exp1/SS01.asc-00047-postTarget.npy,traces/exp1/SS01.asc-00047-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,381.872823341,381.872823341,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,2.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,1.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,47.0,0.0,2.0,47.0,47.0,47.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-12.0888787084,-8.24791252485,2.18056036627,-16.2755244652,6.65208747515,9.086952423,768.0,2383.18506214,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2330.64628498,2396.0,white,NA,0.0,NA,7.0,405.433800996,NA,NA,legacy,66.6,NA,experiment,None,0.0,even,legacy,NA,NA,NA,398677.332708,NA,NA,516.164183997,395574.425828,402647.355814,398667.960079,401722.463828,401616.340172,396945.481409,394918.834703,402147.402965,NA,397167.316504,NA,NA,401737.398211,NA,NA,NA,399187.354921,401627.391702,NA,NA,0045A,NA,47.0,1024.0,-320.0,NA,320.0,NA,0.401188713644
1.0,traces/exp1/SS01.asc-00048-baseline.npy,traces/exp1/SS01.asc-00048-postTarget.npy,traces/exp1/SS01.asc-00048-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,466.759940452,466.759940452,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,3.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,2.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,3.0,48.0,48.0,48.0,invalid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,12.1784867736,25.0143426295,13.9122259065,12.6212391812,24.1143426295,6.12776287013,768.0,1908.97215791,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2599.58120104,2638.0,white,NA,0.0,NA,7.0,466.759940452,NA,NA,legacy,38.0,NA,experiment,None,0.0,even,legacy,NA,NA,NA,412347.615822,NA,NA,516.164183997,408365.848117,415908.572818,412338.330518,414912.710092,414803.252044,410615.454811,402659.388692,415407.709493,NA,410837.570948,NA,NA,414927.644941,NA,NA,NA,412857.615076,414817.642162,NA,NA,0045A,NA,48.0,1024.0,320.0,NA,-320.0,NA,0.989801589644
1.0,traces/exp1/SS01.asc-00050-baseline.npy,traces/exp1/SS01.asc-00050-postTarget.npy,traces/exp1/SS01.asc-00050-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,562.447390766,562.447390766,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,3.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,3.0,50.0,50.0,50.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-16.1073914586,5.69171087533,7.43168522841,-14.1929710805,6.29171087533,8.75203970147,768.0,1757.1092395,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2498.5381571,2508.0,white,NA,0.0,NA,6.0,485.244176779,NA,NA,legacy,58.7,NA,experiment,None,0.0,even,legacy,NA,NA,NA,427847.897072,NA,NA,516.164183997,423585.786105,431258.531652,427837.720197,430253.033876,430148.085641,426113.103463,422919.214875,430757.961393,NA,426337.866194,NA,NA,430267.941219,NA,NA,NA,428357.897944,430157.942675,NA,NA,0045A,NA,50.0,1024.0,-320.0,NA,320.0,NA,1.16721467323
1.0,traces/exp1/SS01.asc-00051-baseline.npy,traces/exp1/SS01.asc-00051-postTarget.npy,traces/exp1/SS01.asc-00051-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,522.900052631,522.900052631,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,3.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,2.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,51.0,0.0,3.0,51.0,51.0,51.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-14.0139059118,3.47769640479,5.87952051831,-15.1553228864,-3.32230359521,5.03304690417,768.0,1678.40855934,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2411.90088859,2502.0,black,NA,0.0,NA,6.0,404.258038225,NA,NA,legacy,62.3,NA,experiment,None,0.0,even,legacy,NA,NA,NA,436738.081497,NA,NA,516.164183997,431929.388235,439988.665984,436728.011389,439063.196511,438956.889605,435012.297493,431268.97511,439488.126356,NA,435228.043605,NA,NA,439078.159393,NA,NA,NA,437248.084363,438968.111667,NA,NA,0045A,NA,51.0,1024.0,-320.0,NA,320.0,NA,0.389903654576
1.0,traces/exp1/SS01.asc-00052-baseline.npy,traces/exp1/SS01.asc-00052-postTarget.npy,traces/exp1/SS01.asc-00052-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,479.77810078,479.77810078,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,3.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,2.0,52.0,52.0,52.0,52.0,0.0,52.0,52.0,52.0,0.0,3.0,52.0,52.0,52.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,7.50602802833,12.9509647372,2.16834380794,7.71645423205,17.2509647372,5.00433588438,768.0,1685.72796474,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2361.70870594,2418.0,white,NA,0.0,NA,7.0,307.290293379,NA,NA,legacy,0.0,NA,experiment,None,0.0,even,legacy,NA,NA,NA,444508.221636,NA,NA,516.164183997,440651.244099,447678.792623,444498.210186,446843.408677,446735.290338,442781.54192,439999.163083,447178.261948,NA,442998.191239,NA,NA,446858.258901,NA,NA,NA,445018.269635,446748.305794,NA,NA,0045A,NA,52.0,1024.0,320.0,NA,-320.0,NA,-0.54080001729
0.0,traces/exp1/SS01.asc-00054-baseline.npy,traces/exp1/SS01.asc-00054-postTarget.npy,traces/exp1/SS01.asc-00054-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,473.686999766,473.686999766,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,3.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,2.0,54.0,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,3.0,54.0,54.0,54.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-0.396937726279,9.70133067199,2.81128624208,10.3698871808,21.601330672,6.03371230588,768.0,2120.84917716,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2560.51066641,2610.0,white,NA,0.0,NA,7.0,289.814673464,NA,NA,legacy,51.6,NA,experiment,None,0.0,even,legacy,NA,NA,NA,458708.487908,NA,NA,516.164183997,455606.583877,462299.32638,458698.831112,461483.615188,461379.423188,456982.970536,454960.140521,461798.558734,NA,457198.463816,NA,NA,461498.542184,NA,NA,NA,459218.506603,461388.536915,NA,NA,0045A,NA,54.0,1024.0,320.0,NA,-320.0,NA,-0.708532325067
0.0,traces/exp1/SS01.asc-00055-baseline.npy,traces/exp1/SS01.asc-00055-postTarget.npy,traces/exp1/SS01.asc-00055-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,464.216170809,464.216170809,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,3.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,2.0,55.0,55.0,55.0,55.0,0.0,55.0,55.0,55.0,0.0,3.0,55.0,55.0,55.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,2.48398122719,10.0859229748,4.8543180774,7.10490895104,21.3859229748,8.81067778237,768.0,1310.07642428,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2289.13206889,2322.0,black,NA,0.0,NA,7.0,397.920368115,NA,NA,legacy,64.4,NA,experiment,None,0.0,even,legacy,NA,NA,NA,466848.645524,NA,NA,516.164183997,462957.892513,469718.99108,466839.140196,468793.793735,468693.443311,465119.269124,462309.896537,469218.709821,NA,465338.613007,NA,NA,468808.680242,NA,NA,NA,467358.655028,468698.691391,NA,NA,0045A,NA,55.0,1024.0,320.0,NA,-320.0,NA,0.329074222564
1.0,traces/exp1/SS01.asc-00056-baseline.npy,traces/exp1/SS01.asc-00056-postTarget.npy,traces/exp1/SS01.asc-00056-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,450.207651013,450.207651013,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,3.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,56.0,0.0,3.0,56.0,56.0,56.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-5.18044184072,3.17781456954,3.57639139657,10.4432520695,23.2778145695,5.30534687213,768.0,2629.38808787,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2547.08214625,2541.0,white,NA,0.0,NA,6.0,338.139492639,NA,NA,legacy,45.1,NA,experiment,None,0.0,even,legacy,NA,NA,NA,474018.780478,NA,NA,516.164183997,470376.952563,478179.563576,474008.787089,477313.971366,477208.620168,472285.692594,469729.994442,477678.848327,NA,472508.745126,NA,NA,477328.850523,NA,NA,NA,474528.792505,477218.861133,NA,NA,0045A,NA,56.0,1024.0,320.0,NA,-320.0,NA,-0.244707094112
1.0,traces/exp1/SS01.asc-00057-baseline.npy,traces/exp1/SS01.asc-00057-postTarget.npy,traces/exp1/SS01.asc-00057-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,454.405032406,454.405032406,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,3.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,2.0,57.0,57.0,57.0,57.0,0.0,57.0,57.0,57.0,0.0,3.0,57.0,57.0,57.0,invalid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,8.42557476526,19.1391506304,3.50607310465,2.06730439325,17.5391506304,3.89468673122,768.0,1303.87696668,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2104.60909948,2120.0,black,NA,0.0,NA,7.0,492.18146494,NA,NA,legacy,56.9,NA,experiment,None,0.0,even,legacy,NA,NA,NA,484458.975218,NA,NA,516.164183997,478849.81187,487419.456186,484449.788045,486404.123643,486296.914798,482729.71712,478190.905484,486919.036721,NA,482949.005296,NA,NA,486419.025001,NA,NA,NA,484968.986283,486309.027037,NA,NA,0045A,NA,57.0,1024.0,-320.0,NA,320.0,NA,1.23379928417
1.0,traces/exp1/SS01.asc-00060-baseline.npy,traces/exp1/SS01.asc-00060-postTarget.npy,traces/exp1/SS01.asc-00060-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,450.601309176,450.601309176,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,3.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,2.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,3.0,60.0,60.0,60.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-6.92126057597,0.387973421927,5.74108357816,-11.4324629216,3.28797342193,7.76756097564,768.0,3043.0945344,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2444.50932049,2515.0,black,NA,0.0,NA,6.0,320.014935114,NA,NA,legacy,60.1,NA,experiment,None,0.0,even,legacy,NA,NA,NA,509739.494212,NA,NA,516.164183997,505873.312338,514300.243512,509730.056583,513454.620424,513351.323866,508009.550554,505219.460152,513799.554262,NA,508229.438005,NA,NA,513469.544193,NA,NA,NA,510249.48168,513359.532527,NA,NA,0045A,NA,60.0,1024.0,-320.0,NA,320.0,NA,-0.418667953635
1.0,traces/exp1/SS01.asc-00061-baseline.npy,traces/exp1/SS01.asc-00061-postTarget.npy,traces/exp1/SS01.asc-00061-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,442.780527898,442.780527898,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,3.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,3.0,61.0,61.0,61.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,2.1707332895,8.99079470199,3.50960471816,-4.51676974849,19.090794702,8.09252887,768.0,2382.15688965,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2508.51050942,2609.0,black,NA,0.0,NA,6.0,341.110371273,NA,NA,legacy,71.2,NA,experiment,None,0.0,even,legacy,NA,NA,NA,519269.648279,NA,NA,516.164183997,515956.881319,523179.779829,519259.954476,522314.804177,522207.414995,517536.563775,514310.951303,522679.705992,NA,517759.613149,NA,NA,522329.711228,NA,NA,NA,519779.723463,522219.710654,NA,NA,0045A,NA,61.0,1024.0,-320.0,NA,320.0,NA,-0.216192378649
1.0,traces/exp1/SS01.asc-00062-baseline.npy,traces/exp1/SS01.asc-00062-postTarget.npy,traces/exp1/SS01.asc-00062-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,441.734136329,441.734136329,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,3.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,2.0,62.0,62.0,62.0,62.0,0.0,62.0,62.0,62.0,0.0,3.0,62.0,62.0,62.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,3.7364040546,11.7928191489,4.01430771039,5.75672305284,18.7928191489,5.56759719388,768.0,1124.26604218,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2161.12249686,2161.0,black,NA,0.0,NA,6.0,427.084654366,NA,NA,legacy,65.4,NA,experiment,None,0.0,even,legacy,NA,NA,NA,527999.817167,NA,NA,516.164183997,523843.493226,530710.735601,527990.084874,529754.935144,529654.250616,526272.936109,523190.718828,530209.858101,NA,526489.787305,NA,NA,529769.852998,NA,NA,NA,528509.82194,529659.846559,NA,NA,0045A,NA,62.0,1024.0,320.0,NA,-320.0,NA,0.608995224587
1.0,traces/exp1/SS01.asc-00063-baseline.npy,traces/exp1/SS01.asc-00063-postTarget.npy,traces/exp1/SS01.asc-00063-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,435.551927227,435.551927227,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,3.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2.0,63.0,63.0,63.0,63.0,0.0,63.0,63.0,63.0,0.0,3.0,63.0,63.0,63.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-1.09634326504,7.27690776377,3.30920970243,7.93885230102,44.8769077638,8.26349750853,768.0,2426.922273,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2599.99824996,2720.0,black,NA,0.0,NA,7.0,342.818790695,NA,NA,legacy,70.2,NA,experiment,None,0.0,even,legacy,NA,NA,NA,534489.940229,NA,NA,516.164183997,531381.953104,538440.938789,534480.072203,537575.087181,537472.41188,532758.71247,530721.248333,537940.016725,NA,532979.990217,NA,NA,537590.009341,NA,NA,NA,534999.952031,537480.009056,NA,NA,0045A,NA,63.0,1024.0,320.0,NA,-320.0,NA,-0.199794841183
1.0,traces/exp1/SS01.asc-00064-baseline.npy,traces/exp1/SS01.asc-00064-postTarget.npy,traces/exp1/SS01.asc-00064-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,336.043990316,336.043990316,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,4.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,3.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,0.0,4.0,64.0,64.0,64.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-16.8187929114,-5.52592838196,4.97645550313,-15.7067831829,13.374071618,11.5571744385,768.0,1165.8150982,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2449.65470782,2438.0,black,NA,0.0,NA,6.0,336.043990316,NA,NA,legacy,68.0,NA,experiment,None,0.0,even,legacy,NA,NA,NA,547550.208198,NA,NA,516.164183997,543869.936308,550210.970446,547540.116101,549355.311625,549247.635954,545819.086669,538451.422228,549710.224791,NA,546040.162987,NA,NA,549370.227401,NA,NA,NA,548060.210923,549260.22418,NA,NA,0045A,NA,64.0,1024.0,-320.0,NA,320.0,NA,-0.26481988223
0.0,traces/exp1/SS01.asc-00065-baseline.npy,traces/exp1/SS01.asc-00065-postTarget.npy,traces/exp1/SS01.asc-00065-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,389.737411467,389.737411467,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,4.0,4.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,3.0,65.0,65.0,65.0,65.0,0.0,65.0,65.0,65.0,0.0,4.0,65.0,65.0,65.0,invalid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-8.90664821587,10.5888741722,7.24134574233,4.09938000876,15.4888741722,4.21888701626,768.0,1003.4878688,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2608.94278399,2638.0,black,NA,0.0,NA,6.0,443.430832619,NA,NA,legacy,50.4,NA,experiment,None,0.0,even,legacy,NA,NA,NA,554370.336202,NA,NA,516.164183997,550872.197913,556970.468294,554360.160566,556005.563426,555901.817116,552636.320729,550222.284203,556470.358142,NA,552860.293926,NA,NA,556020.353968,NA,NA,NA,554880.34176,555910.35761,NA,NA,0045A,NA,65.0,1024.0,320.0,NA,-320.0,NA,0.765887066768
1.0,traces/exp1/SS01.asc-00066-baseline.npy,traces/exp1/SS01.asc-00066-postTarget.npy,traces/exp1/SS01.asc-00066-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,355.731530854,355.731530854,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,4.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,3.0,66.0,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,4.0,66.0,66.0,66.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,16.1016205972,22.8289228723,2.5205486992,17.2734087762,30.6289228723,9.16525671342,768.0,1856.9566805,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2379.54870149,2443.0,white,NA,0.0,NA,7.0,287.719769628,NA,NA,legacy,24.5,NA,experiment,None,0.0,even,legacy,NA,NA,NA,560780.455298,NA,NA,516.164183997,557628.574512,564101.034544,560771.057334,563285.556744,563182.183504,559053.892931,556981.873915,563600.511658,NA,559270.415284,NA,NA,563300.498365,NA,NA,NA,561290.462152,563190.482651,NA,NA,0045A,NA,66.0,1024.0,320.0,NA,-320.0,NA,-0.728639368863
1.0,traces/exp1/SS01.asc-00067-baseline.npy,traces/exp1/SS01.asc-00067-postTarget.npy,traces/exp1/SS01.asc-00067-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,366.528683027,366.528683027,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,4.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,3.0,67.0,67.0,67.0,67.0,0.0,67.0,67.0,67.0,0.0,4.0,67.0,67.0,67.0,invalid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-9.9497070315,-1.94786950732,4.3753912794,-4.47385241331,19.5521304927,7.09029613257,768.0,1787.63897387,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2327.94068322,2366.0,white,NA,0.0,NA,6.0,398.920139547,NA,NA,legacy,64.6,NA,experiment,None,0.0,even,legacy,NA,NA,NA,568320.591146,NA,NA,516.164183997,564763.510058,571680.830806,568310.79683,570755.714699,570650.990815,566595.173898,564111.482197,571180.678952,NA,566810.587296,NA,NA,570770.666191,NA,NA,NA,568830.597347,570660.629362,NA,NA,0045A,NA,67.0,1024.0,-320.0,NA,320.0,NA,0.338670103589
0.0,traces/exp1/SS01.asc-00068-baseline.npy,traces/exp1/SS01.asc-00068-postTarget.npy,traces/exp1/SS01.asc-00068-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,360.567386957,360.567386957,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,4.0,4.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,3.0,68.0,68.0,68.0,68.0,0.0,68.0,68.0,68.0,0.0,4.0,68.0,68.0,68.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-18.0490849834,-12.5794973545,3.43100070086,-18.0147892132,2.4205026455,8.99646684955,768.0,2044.82465436,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2137.61404214,2150.0,white,NA,0.0,NA,6.0,336.722202674,NA,NA,legacy,78.8,NA,experiment,None,0.0,even,legacy,NA,NA,NA,576850.7649,NA,NA,516.164183997,572350.398815,580410.961543,576840.744515,579545.884663,579445.361598,575104.36727,571692.357396,579910.822048,NA,575340.771952,NA,NA,579560.816388,NA,NA,NA,577360.818192,579450.804427,NA,NA,0045A,NA,68.0,1024.0,-320.0,NA,320.0,NA,-0.258310349263
